08/26/2021,09:39:54,0.80,53.161800,8.639355,0.22,12
08/26/2021,09:39:55,0.80,53.161800,8.639355,0.04,12
08/26/2021,09:39:56,0.80,53.161800,8.639356,0.11,12
08/26/2021,09:39:57,0.80,53.161800,8.639357,0.06,12
08/26/2021,09:39:58,0.80,53.161800,8.639357,0.09,12
08/26/2021,09:40:00,0.80,53.161800,8.639357,0.07,12
08/26/2021,09:40:01,0.80,53.161800,8.639356,0.13,12
08/26/2021,09:40:02,0.80,53.161800,8.639355,0.11,12
08/26/2021,09:40:03,0.80,53.161800,8.639355,0.20,12
08/26/2021,09:40:04,0.80,53.161800,8.639356,0.15,12
08/26/2021,09:40:06,0.80,53.161800,8.639359,0.17,12
08/26/2021,09:40:07,0.80,53.161800,8.639362,0.11,12
08/26/2021,09:40:08,0.80,53.161804,8.639365,0.02,12
08/26/2021,09:40:09,0.80,53.161800,8.639369,0.09,12
08/26/2021,09:40:10,0.80,53.161800,8.639370,0.09,12
08/26/2021,09:40:11,0.80,53.161800,8.639369,0.17,12
08/26/2021,09:40:12,0.80,53.161800,8.639367,0.28,12
08/26/2021,09:40:13,0.80,53.161800,8.639366,0.13,12
08/26/2021,09:40:15,0.80,53.161797,8.639366,0.19,12
08/26/2021,09:40:16,0.80,53.161797,8.639366,0.24,12
08/26/2021,09:40:17,0.80,53.161797,8.639365,0.22,12
08/26/2021,09:40:18,0.80,53.161800,8.639357,0.39,12
08/26/2021,09:40:19,0.80,53.161797,8.639359,0.20,12
08/26/2021,09:40:20,0.80,53.161797,8.639359,0.35,12
08/26/2021,09:40:21,0.80,53.161800,8.639357,0.70,12
08/26/2021,09:40:23,0.80,53.161800,8.639353,0.39,12
08/26/2021,09:40:24,0.80,53.161800,8.639352,0.09,12
08/26/2021,09:40:25,0.80,53.161800,8.639349,0.06,12
08/26/2021,09:40:26,0.80,53.161804,8.639347,0.41,12
08/26/2021,09:40:27,0.80,53.161800,8.639343,0.76,12
08/26/2021,09:40:28,0.80,53.161800,8.639340,0.33,12
08/26/2021,09:40:29,0.80,53.161800,8.639339,0.09,12
08/26/2021,09:40:30,0.80,53.161800,8.639339,0.04,12
08/26/2021,09:40:32,0.80,53.161800,8.639340,0.11,12
08/26/2021,09:40:33,0.80,53.161800,8.639341,0.15,12
08/26/2021,09:40:34,0.80,53.161800,8.639338,0.11,12
08/26/2021,09:40:35,0.80,53.161800,8.639338,0.24,12
08/26/2021,09:40:36,0.80,53.161800,8.639337,0.30,12
08/26/2021,09:40:37,0.80,53.161800,8.639335,0.19,12
08/26/2021,09:40:38,0.80,53.161800,8.639334,0.19,12
08/26/2021,09:40:40,0.80,53.161800,8.639332,0.30,12
08/26/2021,09:40:41,0.80,53.161800,8.639332,0.24,12
08/26/2021,09:40:42,0.80,53.161800,8.639332,0.22,12
08/26/2021,09:40:43,0.80,53.161800,8.639330,0.07,12
08/26/2021,09:40:44,0.80,53.161800,8.639328,0.15,12
08/26/2021,09:40:45,0.80,53.161800,8.639329,0.11,12
08/26/2021,09:40:46,0.80,53.161800,8.639330,0.41,12
08/26/2021,09:40:47,0.80,53.161800,8.639329,0.22,12
08/26/2021,09:40:49,0.80,53.161800,8.639331,0.22,12
08/26/2021,09:40:50,0.80,53.161800,8.639332,0.28,12
08/26/2021,09:40:51,0.80,53.161804,8.639336,0.74,12
08/26/2021,09:40:52,0.80,53.161804,8.639339,0.78,12
08/26/2021,09:40:53,0.80,53.161804,8.639340,0.63,12
08/26/2021,09:40:54,0.80,53.161804,8.639339,0.22,12
08/26/2021,09:40:55,0.80,53.161804,8.639345,0.07,12
08/26/2021,09:40:56,0.80,53.161804,8.639347,0.07,12
08/26/2021,09:40:58,0.80,53.161804,8.639345,0.15,12
08/26/2021,09:40:59,0.80,53.161804,8.639344,0.11,12
08/26/2021,09:41:00,0.80,53.161804,8.639345,0.07,12
08/26/2021,09:41:01,0.80,53.161804,8.639345,0.06,12
08/26/2021,09:41:02,0.80,53.161804,8.639343,0.30,12
08/26/2021,09:41:03,0.80,53.161804,8.639343,0.28,12
08/26/2021,09:41:04,0.80,53.161804,8.639344,1.13,12
08/26/2021,09:41:06,0.80,53.161797,8.639351,1.28,12
08/26/2021,09:41:07,0.80,53.161789,8.639354,2.26,12
08/26/2021,09:41:08,1.00,53.161781,8.639357,2.50,12
08/26/2021,09:41:09,1.00,53.161774,8.639359,3.02,12
08/26/2021,09:41:10,1.00,53.161766,8.639363,2.67,12
08/26/2021,09:41:12,1.00,53.161751,8.639368,2.65,12
08/26/2021,09:41:13,1.00,53.161743,8.639366,2.26,12
08/26/2021,09:41:14,1.00,53.161739,8.639366,1.74,12
08/26/2021,09:41:15,1.00,53.161736,8.639366,1.74,12
08/26/2021,09:41:16,1.20,53.161732,8.639373,1.94,12
08/26/2021,09:41:17,1.20,53.161732,8.639378,1.57,12
08/26/2021,09:41:19,1.20,53.161728,8.639387,1.61,12
08/26/2021,09:41:20,1.20,53.161724,8.639391,0.85,12
08/26/2021,09:41:21,1.20,53.161724,8.639394,1.07,12
08/26/2021,09:41:22,1.20,53.161720,8.639395,0.69,12
08/26/2021,09:41:23,1.20,53.161720,8.639398,0.93,12
08/26/2021,09:41:24,1.20,53.161720,8.639400,0.78,12
08/26/2021,09:41:25,1.20,53.161720,8.639401,0.74,12
08/26/2021,09:41:27,1.20,53.161713,8.639403,0.96,12
08/26/2021,09:41:28,1.20,53.161713,8.639405,1.76,12
08/26/2021,09:41:29,1.20,53.161705,8.639406,1.98,12
08/26/2021,09:41:30,1.20,53.161701,8.639407,2.65,12
08/26/2021,09:41:31,1.20,53.161694,8.639404,2.96,12
08/26/2021,09:41:32,1.20,53.161686,8.639397,4.15,12
08/26/2021,09:41:33,1.20,53.161678,8.639385,4.44,12
08/26/2021,09:41:35,1.20,53.161663,8.639362,4.07,12
08/26/2021,09:41:36,1.20,53.161655,8.639350,3.78,12
08/26/2021,09:41:38,1.30,53.161644,8.639325,4.30,12
08/26/2021,09:41:39,1.40,53.161636,8.639311,4.24,12
08/26/2021,09:41:40,0.00,53.161629,8.639297,3.93,12
08/26/2021,09:41:41,1.40,53.161625,8.639286,3.78,12
08/26/2021,09:41:42,1.40,53.161617,8.639274,4.07,12
08/26/2021,09:41:44,1.40,53.161602,8.639247,4.52,12
08/26/2021,09:41:45,1.40,53.161591,8.639234,4.96,12
08/26/2021,09:41:46,1.40,53.161583,8.639221,4.48,12
08/26/2021,09:41:47,1.40,53.161572,8.639210,4.83,12
08/26/2021,09:41:48,1.40,53.161560,8.639198,5.07,12
08/26/2021,09:41:49,1.40,53.161552,8.639186,4.70,12
08/26/2021,09:41:50,1.40,53.161541,8.639176,4.30,12
08/26/2021,09:41:51,1.40,53.161533,8.639164,4.57,12
08/26/2021,09:41:53,1.40,53.161518,8.639138,4.69,12
08/26/2021,09:41:54,1.40,53.161510,8.639125,4.09,12
08/26/2021,09:41:55,1.40,53.161507,8.639110,4.46,12
08/26/2021,09:41:56,1.40,53.161499,8.639093,4.52,12
08/26/2021,09:41:57,1.40,53.161491,8.639079,4.32,12
08/26/2021,09:41:58,1.40,53.161488,8.639063,4.09,12
08/26/2021,09:41:59,1.40,53.161484,8.639047,4.48,12
08/26/2021,09:42:00,1.40,53.161476,8.639031,4.11,12
08/26/2021,09:42:02,1.40,53.161465,8.639005,4.17,12
08/26/2021,09:42:03,1.40,53.161457,8.638990,4.37,12
08/26/2021,09:42:04,1.40,53.161449,8.638976,4.50,12
08/26/2021,09:42:05,1.40,53.161442,8.638964,4.37,12
08/26/2021,09:42:06,1.40,53.161434,8.638949,4.43,12
08/26/2021,09:42:07,1.40,53.161427,8.638936,4.48,12
08/26/2021,09:42:08,1.40,53.161419,8.638925,4.28,12
08/26/2021,09:42:10,0.00,53.161404,8.638898,4.41,12
08/26/2021,09:42:11,1.40,53.161396,8.638886,4.04,12
08/26/2021,09:42:12,1.40,53.161388,8.638874,4.26,12
08/26/2021,09:42:13,1.40,53.161377,8.638864,4.33,12
08/26/2021,09:42:14,1.40,53.161369,8.638852,4.98,12
08/26/2021,09:42:15,1.40,53.161358,8.638841,4.89,12
08/26/2021,09:42:17,1.40,53.161335,8.638819,5.11,12
08/26/2021,09:42:18,1.40,53.161327,8.638808,4.76,12
08/26/2021,09:42:19,1.40,53.161316,8.638797,5.04,12
08/26/2021,09:42:21,1.40,53.161297,8.638770,4.91,12
08/26/2021,09:42:22,1.40,53.161285,8.638756,5.13,12
08/26/2021,09:42:23,1.40,53.161274,8.638742,4.94,12
08/26/2021,09:42:24,1.40,53.161266,8.638731,5.04,12
08/26/2021,09:42:25,1.40,53.161255,8.638722,4.76,12
08/26/2021,09:42:26,1.40,53.161243,8.638718,4.83,12
08/26/2021,09:42:27,1.40,53.161232,8.638713,4.20,12
08/26/2021,09:42:28,1.40,53.161221,8.638712,4.26,12
08/26/2021,09:42:30,1.40,53.161198,8.638717,4.22,12
08/26/2021,09:42:31,1.20,53.161190,8.638723,4.63,12
08/26/2021,09:42:32,1.40,53.161179,8.638734,4.06,12
08/26/2021,09:42:33,1.50,53.161171,8.638746,4.26,12
08/26/2021,09:42:34,1.50,53.161163,8.638762,4.56,12
08/26/2021,09:42:35,1.70,53.161160,8.638777,4.24,12
08/26/2021,09:42:36,1.70,53.161152,8.638792,3.91,12
08/26/2021,09:42:38,1.70,53.161140,8.638818,4.00,12
08/26/2021,09:42:39,1.70,53.161133,8.638826,2.28,12
08/26/2021,09:42:40,1.70,53.161129,8.638830,2.48,12
08/26/2021,09:42:41,1.70,53.161121,8.638831,2.85,12
08/26/2021,09:42:42,1.70,53.161114,8.638825,3.69,12
08/26/2021,09:42:43,0.00,53.161106,8.638810,4.94,12
08/26/2021,09:42:44,1.70,53.161102,8.638794,4.41,12
08/26/2021,09:42:45,1.70,53.161095,8.638777,4.44,12
08/26/2021,09:42:47,1.70,53.161091,8.638736,5.02,12
08/26/2021,09:42:48,1.70,53.161095,8.638714,5.19,12
08/26/2021,09:42:49,1.70,53.161098,8.638692,5.07,12
08/26/2021,09:42:50,1.70,53.161102,8.638674,4.52,12
08/26/2021,09:42:51,1.70,53.161106,8.638658,4.26,12
08/26/2021,09:42:52,1.70,53.161110,8.638644,3.87,12
08/26/2021,09:42:53,1.50,53.161118,8.638632,3.46,12
08/26/2021,09:42:54,1.60,53.161121,8.638618,4.32,12
08/26/2021,09:42:56,1.50,53.161133,8.638588,4.78,12
08/26/2021,09:42:57,1.50,53.161140,8.638573,4.20,12
08/26/2021,09:42:58,1.50,53.161144,8.638556,4.65,12
08/26/2021,09:42:59,1.50,53.161152,8.638542,3.93,12
08/26/2021,09:43:00,1.50,53.161156,8.638527,4.56,12
08/26/2021,09:43:01,1.50,53.161163,8.638510,4.74,12
08/26/2021,09:43:02,1.50,53.161167,8.638493,4.59,12
08/26/2021,09:43:03,1.50,53.161175,8.638477,5.33,12
08/26/2021,09:43:05,1.50,53.161194,8.638446,4.39,12
08/26/2021,09:43:06,1.40,53.161201,8.638431,4.76,12
08/26/2021,09:43:07,1.40,53.161209,8.638417,4.26,12
08/26/2021,09:43:08,1.40,53.161217,8.638405,4.07,12
08/26/2021,09:43:09,1.40,53.161224,8.638391,3.94,12
08/26/2021,09:43:10,1.40,53.161232,8.638379,4.32,12
08/26/2021,09:43:11,1.30,53.161240,8.638368,4.63,12
08/26/2021,09:43:13,1.30,53.161255,8.638342,4.50,12
08/26/2021,09:43:14,1.20,53.161263,8.638330,4.24,12
08/26/2021,09:43:15,1.20,53.161270,8.638320,3.13,12
08/26/2021,09:43:16,1.20,53.161278,8.638311,3.39,12
08/26/2021,09:43:17,1.00,53.161285,8.638302,3.82,12
08/26/2021,09:43:18,1.00,53.161293,8.638293,3.48,12
08/26/2021,09:43:19,1.00,53.161301,8.638288,2.72,12
08/26/2021,09:43:20,1.00,53.161308,8.638285,2.76,12
08/26/2021,09:43:22,1.00,53.161324,8.638286,3.59,12
08/26/2021,09:43:23,1.00,53.161331,8.638286,3.67,12
08/26/2021,09:43:24,0.80,53.161339,8.638292,4.00,12
08/26/2021,09:43:26,0.80,53.161354,8.638309,3.52,12
08/26/2021,09:43:27,0.90,53.161358,8.638320,3.93,12
08/26/2021,09:43:28,1.00,53.161366,8.638331,3.63,12
08/26/2021,09:43:29,1.20,53.161369,8.638343,4.04,12
08/26/2021,09:43:30,1.20,53.161377,8.638354,4.09,12
08/26/2021,09:43:31,1.20,53.161385,8.638366,4.13,12
08/26/2021,09:43:32,1.20,53.161388,8.638378,4.04,12
08/26/2021,09:43:34,1.00,53.161407,8.638404,4.17,12
08/26/2021,09:43:35,1.00,53.161415,8.638417,4.48,12
08/26/2021,09:43:36,1.00,53.161423,8.638431,4.82,12
08/26/2021,09:43:37,1.00,53.161434,8.638442,4.20,12
08/26/2021,09:43:38,1.00,53.161442,8.638453,4.15,12
08/26/2021,09:43:39,1.10,53.161449,8.638463,4.67,12
08/26/2021,09:43:40,1.20,53.161461,8.638475,4.35,12
08/26/2021,09:43:41,1.20,53.161465,8.638488,4.06,12
08/26/2021,09:43:43,1.20,53.161484,8.638515,3.87,12
08/26/2021,09:43:44,1.20,53.161488,8.638528,4.37,12
08/26/2021,09:43:45,1.20,53.161495,8.638540,4.41,12
08/26/2021,09:43:46,1.20,53.161507,8.638554,4.30,12
08/26/2021,09:43:47,1.20,53.161514,8.638568,4.20,12
08/26/2021,09:43:48,1.20,53.161522,8.638580,4.54,12
08/26/2021,09:43:49,1.20,53.161530,8.638594,4.22,12
08/26/2021,09:43:50,1.20,53.161537,8.638605,4.09,12
08/26/2021,09:43:52,1.20,53.161552,8.638629,4.33,12
08/26/2021,09:43:53,1.20,53.161556,8.638640,3.26,12
08/26/2021,09:43:54,1.20,53.161564,8.638656,4.57,12
08/26/2021,09:43:55,1.20,53.161568,8.638673,4.19,12
08/26/2021,09:43:56,1.00,53.161575,8.638691,4.39,12
08/26/2021,09:43:57,1.20,53.161579,8.638708,4.54,12
08/26/2021,09:43:58,1.20,53.161583,8.638724,4.13,12
08/26/2021,09:44:00,1.20,53.161594,8.638754,3.83,12
08/26/2021,09:44:01,1.20,53.161602,8.638765,4.35,12
08/26/2021,09:44:02,1.20,53.161610,8.638777,3.98,12
08/26/2021,09:44:03,1.40,53.161617,8.638788,4.02,12
08/26/2021,09:44:04,1.40,53.161625,8.638801,4.32,12
08/26/2021,09:44:05,1.40,53.161633,8.638811,4.32,12
08/26/2021,09:44:06,1.40,53.161640,8.638823,4.35,12
08/26/2021,09:44:07,1.40,53.161652,8.638833,4.48,12
08/26/2021,09:44:09,1.00,53.161667,8.638854,4.41,12
08/26/2021,09:44:10,1.40,53.161678,8.638865,4.28,12
08/26/2021,09:44:11,1.40,53.161686,8.638876,4.17,12
08/26/2021,09:44:12,1.20,53.161694,8.638886,3.98,12
08/26/2021,09:44:13,1.20,53.161701,8.638898,4.32,12
08/26/2021,09:44:14,1.20,53.161709,8.638911,4.37,12
08/26/2021,09:44:15,1.20,53.161716,8.638926,4.44,12
08/26/2021,09:44:17,1.20,53.161728,8.638955,4.48,12
08/26/2021,09:44:18,1.20,53.161736,8.638970,4.69,12
08/26/2021,09:44:19,1.20,53.161743,8.638986,4.72,12
08/26/2021,09:44:20,1.20,53.161751,8.639000,4.33,12
08/26/2021,09:44:21,1.20,53.161755,8.639013,4.07,12
08/26/2021,09:44:22,1.20,53.161762,8.639027,4.48,12
08/26/2021,09:44:23,1.20,53.161770,8.639041,4.37,12
08/26/2021,09:44:25,1.20,53.161789,8.639070,4.39,12
08/26/2021,09:44:26,1.20,53.161797,8.639081,4.67,12
08/26/2021,09:44:27,1.20,53.161804,8.639092,4.57,12
08/26/2021,09:44:28,1.20,53.161816,8.639103,4.69,12
08/26/2021,09:44:29,1.20,53.161823,8.639112,4.46,12
08/26/2021,09:44:31,1.20,53.161842,8.639130,3.52,12
08/26/2021,09:44:32,1.40,53.161850,8.639140,4.04,12
08/26/2021,09:44:33,1.40,53.161858,8.639153,4.33,12
08/26/2021,09:44:34,1.40,53.161865,8.639168,4.43,12
08/26/2021,09:44:36,1.40,53.161873,8.639200,3.65,12
08/26/2021,09:44:37,1.50,53.161873,8.639216,4.17,12
08/26/2021,09:44:38,1.40,53.161877,8.639235,4.57,12
08/26/2021,09:44:39,1.40,53.161877,8.639253,3.87,12
08/26/2021,09:44:40,1.40,53.161880,8.639268,3.96,12
08/26/2021,09:44:41,0.80,53.161888,8.639280,3.67,12
08/26/2021,09:44:43,0.80,53.161900,8.639304,3.83,12
08/26/2021,09:44:44,0.80,53.161911,8.639313,3.89,12
08/26/2021,09:44:45,0.80,53.161919,8.639318,3.96,12
08/26/2021,09:44:46,0.80,53.161926,8.639322,3.28,12
08/26/2021,09:44:48,0.80,53.161949,8.639316,3.94,12
08/26/2021,09:44:49,0.80,53.161957,8.639307,4.24,12
08/26/2021,09:44:50,0.80,53.161968,8.639295,4.17,12
08/26/2021,09:44:52,0.60,53.161972,8.639268,3.44,12
08/26/2021,09:44:53,0.60,53.161968,8.639252,4.33,12
08/26/2021,09:44:54,0.80,53.161961,8.639236,4.89,12
08/26/2021,09:44:55,1.10,53.161953,8.639217,5.56,12
08/26/2021,09:44:56,1.30,53.161949,8.639204,4.24,12
08/26/2021,09:44:57,1.40,53.161942,8.639193,4.04,12
08/26/2021,09:44:58,1.40,53.161930,8.639182,4.69,12
08/26/2021,09:45:00,1.40,53.161915,8.639163,4.30,12
08/26/2021,09:45:01,1.50,53.161903,8.639153,4.65,12
08/26/2021,09:45:02,1.40,53.161896,8.639141,4.78,12
08/26/2021,09:45:03,1.40,53.161888,8.639130,4.83,12
08/26/2021,09:45:04,1.40,53.161877,8.639117,4.72,12
08/26/2021,09:45:05,1.20,53.161869,8.639104,4.85,12
08/26/2021,09:45:06,1.40,53.161861,8.639089,4.91,12
08/26/2021,09:45:08,1.40,53.161842,8.639059,4.78,12
08/26/2021,09:45:09,1.40,53.161835,8.639044,5.28,12
08/26/2021,09:45:10,1.40,53.161827,8.639029,5.13,12
08/26/2021,09:45:11,1.40,53.161816,8.639014,4.85,12
08/26/2021,09:45:12,1.40,53.161808,8.639000,5.24,12
08/26/2021,09:45:13,1.20,53.161797,8.638986,5.02,12
08/26/2021,09:45:14,1.20,53.161789,8.638971,5.06,12
08/26/2021,09:45:16,1.20,53.161770,8.638945,4.93,12
08/26/2021,09:45:17,1.20,53.161758,8.638931,5.22,12
08/26/2021,09:45:18,1.00,53.161751,8.638918,5.00,12
08/26/2021,09:45:19,1.00,53.161739,8.638906,5.22,12
08/26/2021,09:45:20,1.00,53.161728,8.638893,5.02,12
08/26/2021,09:45:21,1.20,53.161720,8.638881,4.87,12
08/26/2021,09:45:22,1.20,53.161713,8.638867,4.61,12
08/26/2021,09:45:24,1.20,53.161694,8.638839,4.80,12
08/26/2021,09:45:25,1.10,53.161686,8.638824,4.57,12
08/26/2021,09:45:26,1.00,53.161678,8.638808,4.91,12
08/26/2021,09:45:27,1.00,53.161671,8.638791,4.91,12
08/26/2021,09:45:28,1.00,53.161663,8.638775,4.85,12
08/26/2021,09:45:29,1.00,53.161659,8.638759,4.85,12
08/26/2021,09:45:30,0.90,53.161652,8.638742,4.96,12
08/26/2021,09:45:32,0.80,53.161636,8.638711,4.63,12
08/26/2021,09:45:33,0.80,53.161633,8.638697,4.26,12
08/26/2021,09:45:34,0.80,53.161625,8.638683,4.19,12
08/26/2021,09:45:35,0.80,53.161617,8.638669,4.78,12
08/26/2021,09:45:36,0.80,53.161610,8.638656,4.67,12
08/26/2021,09:45:37,0.80,53.161602,8.638641,4.74,12
08/26/2021,09:45:39,0.80,53.161587,8.638616,4.50,12
08/26/2021,09:45:40,0.80,53.161579,8.638602,4.48,12
08/26/2021,09:45:41,0.80,53.161572,8.638590,4.48,12
08/26/2021,09:45:42,0.80,53.161564,8.638577,4.33,12
08/26/2021,09:45:43,0.80,53.161556,8.638563,4.48,12
08/26/2021,09:45:44,0.80,53.161549,8.638549,4.30,12
08/26/2021,09:45:45,0.80,53.161541,8.638535,4.48,12
08/26/2021,09:45:47,0.80,53.161526,8.638509,4.28,12
08/26/2021,09:45:48,0.80,53.161518,8.638496,4.41,12
08/26/2021,09:45:49,0.80,53.161510,8.638484,4.33,12
08/26/2021,09:45:50,0.80,53.161499,8.638472,4.61,12
08/26/2021,09:45:51,0.80,53.161491,8.638458,4.59,12
08/26/2021,09:45:52,0.80,53.161484,8.638445,4.61,12
08/26/2021,09:45:53,0.80,53.161476,8.638431,4.74,12
08/26/2021,09:45:55,0.80,53.161461,8.638403,4.56,12
08/26/2021,09:45:56,0.80,53.161453,8.638387,4.93,12
08/26/2021,09:45:57,0.80,53.161446,8.638372,4.89,12
08/26/2021,09:45:58,0.80,53.161438,8.638357,4.89,12
08/26/2021,09:45:59,0.80,53.161430,8.638343,4.39,12
08/26/2021,09:46:00,0.80,53.161423,8.638330,4.72,12
08/26/2021,09:46:01,0.80,53.161415,8.638315,4.63,12
08/26/2021,09:46:03,0.80,53.161396,8.638288,4.83,12
08/26/2021,09:46:04,0.80,53.161388,8.638277,3.63,12
08/26/2021,09:46:05,0.80,53.161381,8.638264,4.65,12
08/26/2021,09:46:06,0.60,53.161373,8.638251,4.33,12
08/26/2021,09:46:07,0.60,53.161366,8.638238,3.93,12
08/26/2021,09:46:08,0.60,53.161362,8.638224,4.41,12
08/26/2021,09:46:09,0.60,53.161354,8.638208,4.70,12
08/26/2021,09:46:11,0.60,53.161339,8.638181,4.33,12
08/26/2021,09:46:12,0.60,53.161331,8.638172,2.35,12
08/26/2021,09:46:13,0.50,53.161324,8.638166,3.94,12
08/26/2021,09:46:14,0.40,53.161316,8.638165,3.85,12
08/26/2021,09:46:15,0.40,53.161308,8.638166,3.61,12
08/26/2021,09:46:16,0.40,53.161297,8.638171,4.56,12
08/26/2021,09:46:17,0.40,53.161285,8.638180,4.63,12
08/26/2021,09:46:19,0.00,53.161270,8.638207,4.63,12
08/26/2021,09:46:20,0.40,53.161263,8.638222,4.43,12
08/26/2021,09:46:21,0.50,53.161255,8.638236,4.46,12
08/26/2021,09:46:22,0.60,53.161243,8.638248,4.52,12
08/26/2021,09:46:23,0.60,53.161236,8.638262,4.93,12
08/26/2021,09:46:24,0.60,53.161224,8.638276,5.63,12
08/26/2021,09:46:25,0.60,53.161213,8.638289,4.94,12
08/26/2021,09:46:27,0.60,53.161198,8.638319,5.02,12
08/26/2021,09:46:28,0.60,53.161186,8.638336,5.11,12
08/26/2021,09:46:29,0.60,53.161179,8.638353,5.09,12
08/26/2021,09:46:30,0.80,53.161171,8.638368,4.48,12
08/26/2021,09:46:31,0.80,53.161163,8.638384,4.82,12
08/26/2021,09:46:32,0.80,53.161156,8.638404,5.57,12
08/26/2021,09:46:33,1.00,53.161144,8.638422,4.93,12
08/26/2021,09:46:35,1.00,53.161125,8.638455,4.82,12
08/26/2021,09:46:36,1.00,53.161118,8.638473,5.65,12
08/26/2021,09:46:37,1.00,53.161106,8.638489,5.56,12
08/26/2021,09:46:38,1.00,53.161095,8.638506,5.30,12
08/26/2021,09:46:39,1.00,53.161083,8.638520,5.20,12
08/26/2021,09:46:40,1.00,53.161072,8.638535,5.20,12
08/26/2021,09:46:41,1.20,53.161060,8.638549,5.39,12
08/26/2021,09:46:43,1.20,53.161041,8.638582,5.74,12
08/26/2021,09:46:44,1.20,53.161030,8.638600,5.61,12
08/26/2021,09:46:45,1.40,53.161022,8.638616,5.00,12
08/26/2021,09:46:47,1.60,53.161003,8.638647,5.57,12
08/26/2021,09:46:48,2.00,53.160992,8.638661,5.11,12
08/26/2021,09:46:49,2.50,53.160976,8.638674,6.09,12
08/26/2021,09:46:50,2.90,53.160961,8.638684,5.98,12
08/26/2021,09:46:51,2.90,53.160946,8.638692,6.78,12
08/26/2021,09:46:53,3.80,53.160912,8.638713,6.50,12
08/26/2021,09:46:55,3.60,53.160889,8.638750,6.65,12
08/26/2021,09:46:56,3.20,53.160877,8.638775,6.50,12
08/26/2021,09:46:57,5.80,53.160873,8.638800,6.32,12
08/26/2021,09:46:58,2.60,53.160870,8.638826,6.46,12
08/26/2021,09:46:59,2.30,53.160873,8.638854,6.80,12
08/26/2021,09:47:00,2.10,53.160873,8.638880,6.07,12
08/26/2021,09:47:02,1.90,53.160877,8.638925,4.98,12
08/26/2021,09:47:03,1.60,53.160877,8.638947,4.82,12
08/26/2021,09:47:04,1.40,53.160877,8.638968,5.07,12
08/26/2021,09:47:05,1.40,53.160877,8.638988,4.48,12
08/26/2021,09:47:06,1.40,53.160877,8.639006,4.07,12
08/26/2021,09:47:07,2.00,53.160877,8.639024,4.57,12
08/26/2021,09:47:08,7.70,53.160877,8.639041,3.94,12
08/26/2021,09:47:10,2.00,53.160881,8.639068,3.30,12
08/26/2021,09:47:11,1.90,53.160889,8.639078,3.44,12
08/26/2021,09:47:12,1.80,53.160896,8.639087,3.50,12
08/26/2021,09:47:13,1.70,53.160904,8.639092,3.59,12
08/26/2021,09:47:14,1.70,53.160912,8.639096,3.52,12
08/26/2021,09:47:15,1.10,53.160919,8.639098,3.70,12
08/26/2021,09:47:16,0.90,53.160931,8.639097,4.13,12
08/26/2021,09:47:18,0.80,53.160950,8.639096,4.07,12
08/26/2021,09:47:19,0.60,53.160961,8.639095,4.20,12
08/26/2021,09:47:20,0.50,53.160973,8.639097,4.33,12
08/26/2021,09:47:21,0.60,53.160980,8.639101,3.83,12
08/26/2021,09:47:22,0.60,53.160988,8.639108,4.04,12
08/26/2021,09:47:23,0.60,53.160995,8.639117,3.76,12
08/26/2021,09:47:25,0.80,53.161007,8.639144,3.54,12
08/26/2021,09:47:26,0.80,53.161007,8.639159,3.50,12
08/26/2021,09:47:27,0.80,53.161003,8.639174,3.07,12
08/26/2021,09:47:28,0.80,53.160999,8.639185,2.94,12
08/26/2021,09:47:29,0.80,53.160995,8.639192,1.56,12
08/26/2021,09:47:30,0.70,53.160995,8.639194,1.69,12
08/26/2021,09:47:31,0.60,53.160984,8.639192,3.93,12
08/26/2021,09:47:33,0.60,53.160973,8.639173,3.91,12
08/26/2021,09:47:34,0.60,53.160965,8.639160,4.11,12
08/26/2021,09:47:35,0.60,53.160961,8.639145,4.65,12
08/26/2021,09:47:36,0.60,53.160957,8.639125,5.37,12
08/26/2021,09:47:37,0.40,53.160954,8.639105,4.89,12
08/26/2021,09:47:38,0.50,53.160954,8.639085,5.06,12
08/26/2021,09:47:39,0.60,53.160950,8.639062,5.82,12
08/26/2021,09:47:41,0.60,53.160938,8.639025,4.98,12
08/26/2021,09:47:42,0.60,53.160931,8.639007,5.24,12
08/26/2021,09:47:43,0.70,53.160923,8.638992,5.20,12
08/26/2021,09:47:44,0.70,53.160912,8.638979,5.56,12
08/26/2021,09:47:45,1.00,53.160900,8.638966,5.82,12
08/26/2021,09:47:46,1.20,53.160885,8.638954,5.74,12
08/26/2021,09:47:48,1.20,53.160858,8.638928,6.46,12
08/26/2021,09:47:49,1.40,53.160847,8.638915,6.02,12
08/26/2021,09:47:50,1.70,53.160839,8.638902,4.22,12
08/26/2021,09:47:51,2.30,53.160831,8.638888,4.26,12
08/26/2021,09:47:52,2.20,53.160831,8.638872,3.65,12
08/26/2021,09:47:54,1.90,53.160839,8.638849,2.98,12
08/26/2021,09:47:55,1.90,53.160847,8.638850,4.22,12
08/26/2021,09:47:56,1.90,53.160858,8.638859,4.46,12
08/26/2021,09:47:57,1.90,53.160866,8.638873,5.11,12
08/26/2021,09:47:58,1.80,53.160873,8.638890,4.93,12
08/26/2021,09:47:59,1.50,53.160881,8.638906,4.50,12
08/26/2021,09:48:01,1.30,53.160892,8.638937,4.50,12
08/26/2021,09:48:02,1.20,53.160900,8.638951,4.50,12
08/26/2021,09:48:03,1.00,53.160908,8.638965,4.76,12
